created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 20 02:04:14 +0000 2023;1737292793708695967;"Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI  #JabatanPenerangan #JapenPenang https://t.co/uG6EWFK2bC";0;0;0;0;in;1118760904051441664;1737292793708695967;PenangJapen;https://twitter.com/PenangJapen/status/1737292793708695967
Wed Dec 20 01:16:46 +0000 2023;1737280848918089877;"Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI #JabatanPenerangan";0;0;23;23;in;704257423;1737280848918089877;JapenSarawak;https://twitter.com/JapenSarawak/status/1737280848918089877
Wed Dec 20 00:51:20 +0000 2023;1737274450918395985;"Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI #JabatanPenerangan #JapenPerlis";0;0;1;1;in;2293524288;1737274450918395985;JapenPerlis;https://twitter.com/JapenPerlis/status/1737274450918395985
Wed Dec 20 00:42:30 +0000 2023;1737272227232616460;"CEK FAKTA : Benarkah Nyamuk Wolbachia Membawa Virus LGBT? https://t.co/L2hKkcJkE5";10;9;0;0;in;150589950;1737272227232616460;PRFMnews;https://twitter.com/PRFMnews/status/1737272227232616460
Wed Dec 20 00:28:05 +0000 2023;1737268600472523248;"Nyamuk Wolbachia diisukan hasil rekayasa genetika yang dikhawatirkan akan menimbulkan efek negatif pada tubuh manusia. https://t.co/eEwtZ1HnK4";0;1;1;3;in;23343960;1737268600472523248;kompascom;https://twitter.com/kompascom/status/1737268600472523248
Tue Dec 19 22:54:27 +0000 2023;1737245036260303301;"Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI #JabatanPenerangan https://t.co/XcxTFKmktH";7;0;44;48;in;114914506;1737245036260303301;JPenerangan;https://twitter.com/JPenerangan/status/1737245036260303301
Tue Dec 19 19:33:06 +0000 2023;1737194363577643482;"Nyamuk Wolbachia Bawa Virus LGBT, Itu Hoaks! https://t.co/sGzB8VZE4v";0;0;0;0;in;2544978158;1737194363577643482;Kilas_berita_;https://twitter.com/Kilas_berita_/status/1737194363577643482
Tue Dec 19 15:28:17 +0000 2023;1737132754654126219;"RAKYAT HARUS TAU SEGALA RESIKONYA !! RAKYAT BOLEH MENOLAK MENJADI BAHAN UJI COBA !! RAKYAT BANDUNG MENOLAK PENYEBARAN NYAMUK WOLBACHIA !! https://t.co/U65UC0OAav";5;9;169;302;in;1633843478638784522;1737132754654126219;BabehAldoAje135;https://twitter.com/BabehAldoAje135/status/1737132754654126219
Tue Dec 19 15:15:04 +0000 2023;1737129426184507448;"Warga Ujungberung Bandung Unjuk Rasa, Minta Nyamuk Wolbachia Dilepaskan di Rumah Menkes   https://t.co/RwZMMt4QEM lewat @tribunnews";0;0;0;0;in;1533708711700574208;1737129426184507448;MuizzudinG;https://twitter.com/MuizzudinG/status/1737129426184507448
Tue Dec 19 14:10:11 +0000 2023;1737113097348026670;"Kemenkes Sebut Nyamuk Wolbachia Terbukti Efektif Perangi DBD https://t.co/2s0ZcZefnw #beritasatu #berita #news";0;5;0;0;in;154102750;1737113097348026670;Beritasatu;https://twitter.com/Beritasatu/status/1737113097348026670
Tue Dec 19 11:06:33 +0000 2023;1737066886100345062;"Warga ujungberung #Bandung unjuk rasa minta #nyamukwolbachia dilepaskam di rumah menkes. #BreakingNews #infobandungku #infobandung #beritaterbaru https://t.co/qOeDnVkN3n";0;0;0;0;in;1575430461098102784;1737066886100345062;Infobndungku;https://twitter.com/Infobndungku/status/1737066886100345062
Tue Dec 19 10:56:53 +0000 2023;1737064451940213099;"Tapi, tahukah kalian bagaimana proses pengembangbiakkan nyamuk aman ini? Yuk, saksikan video TROPMEDstory berikut sampai tuntas ya.    https://t.co/wBCEd3WJKF  #stophoax #ugm #fkkmkugm #tropmed #tropmedugm #tropmedstory #dengue #wolbachia #DemamBerdarah #WolbachiaNyamukBaik";0;0;0;0;in;1184330792224190465;1737064448173691135;centertropmed;https://twitter.com/centertropmed/status/1737064451940213099
Tue Dec 19 10:44:11 +0000 2023;1737061255943487488;"Tolak penyebaran nyamuk wolbachia. https://t.co/rTNaSCUYsB";0;0;6;9;in;1603657268574433280;1737061255943487488;AriesTruss;https://twitter.com/AriesTruss/status/1737061255943487488
Tue Dec 19 04:39:52 +0000 2023;1736969574187426198;"Warga Ujungberung Bandung Unjuk Rasa, Minta Nyamuk Wolbachia Dilepaskan di Rumah Menkes   https://t.co/MgjHJCblaR via @tribunnews";0;0;0;0;in;1460993640776437771;1736969574187426198;abumansyur379;https://twitter.com/abumansyur379/status/1736969574187426198
Tue Dec 19 02:43:34 +0000 2023;1736940304975225217;"Bandung bersatu tolak penyebaran nyamuk wolbachia https://t.co/u9S84mHqmk";0;0;1;0;in;1727929924051435520;1736940304975225217;ManiniNani73327;https://twitter.com/ManiniNani73327/status/1736940304975225217
Tue Dec 19 01:31:07 +0000 2023;1736922071937249485;"Ayo @KemenkesRI lepaskan itu sekarung nyamuk wolbachia di remuah menteri dan pejabat kemenkes... juga di istana presiden rumah2 menteri... mau nggak? Jangan jadikan rakyat sebagsi percobaan. https://t.co/qRhjHiRCYT";0;0;1;1;in;2681544307;1736922071937249485;jempol_waras;https://twitter.com/jempol_waras/status/1736922071937249485
Mon Dec 18 23:43:53 +0000 2023;1736895088431899034;"Sekitar 400.000 kasus demam berdarah mengakibatkan kematian setiap tahunya.  Salah satu cara mengatasi demam berdarah adalah merekayasa genetik nyamuk Aedes aegypti. Proyek ini bernama Nyamuk Bionik Wolbachia.  Selengkapnya di artikel berikut 👇 https://t.co/JWlJp6gsKQ";0;0;1;2;in;2510286517;1736895088431899034;GenerasiBiologi;https://twitter.com/GenerasiBiologi/status/1736895088431899034
Mon Dec 18 23:30:40 +0000 2023;1736891759958110622;"Ini Alasan Kota Bandung Jadi Salah Satu Kota Tempat Penyebaran Nyamuk Wolbachia https://t.co/WYRLCnobWd https://t.co/QzdmmSszo2";0;0;0;0;in;1186735693;1736891759958110622;BdgTimurOnline;https://twitter.com/BdgTimurOnline/status/1736891759958110622
Mon Dec 18 23:30:38 +0000 2023;1736891754442592287;"Warga Demo Tolak Program Nyamuk Wolbachia di Bandung, Tuntut  Menkes Tangkap Lagi Nyamuknya https://t.co/1BBvOLDSTj https://t.co/RQu7QJrCY3";0;0;0;0;in;1186735693;1736891754442592287;BdgTimurOnline;https://twitter.com/BdgTimurOnline/status/1736891754442592287
Mon Dec 18 22:39:54 +0000 2023;1736878985236369667;"Terima kasih Komisi V DPRD tingkat 1 Jawa Barat (Jabar), yang telah menerima kami dan @BabehAldoAje135 dengan baik dan SEPAKAT untuk melakukan PENINJAUAN KEMBALI penyebaran nyamuk Wolbachia!!!  Tak seperti @KemenkesRI, komunikasi apalagi pagar pun TAK MAU DIBUKAKAN untuk kami! 👎 https://t.co/Z3aUpvLvuY";1;1;12;24;in;1540425295609868288;1736878985236369667;MPR_SBY;https://twitter.com/MPR_SBY/status/1736878985236369667
Mon Dec 18 21:12:06 +0000 2023;1736856892180406386;"Pro Kontra Nyamuk Wolbachia,Warga Bandung Lakukan Demo hingga Lokasi Penyebaran - MSN https://t.co/u4kpCM2v5A https://t.co/P1qfBS9o40";0;0;0;0;in;564324985;1736856892180406386;INDONESIATWITID;https://twitter.com/INDONESIATWITID/status/1736856892180406386
Mon Dec 18 15:40:00 +0000 2023;1736773313169629619;"Mereka memprotes pemerintah yang memaksakan menyebarkan nyamuk Wolbachia di Kota Bandung, beberapa waktu lalu.   Sumber: https://t.co/vxgrmmf5Gf";1;0;0;3;in;68930552;1736773313169629619;mediaindonesia;https://twitter.com/mediaindonesia/status/1736773313169629619
Mon Dec 18 13:11:07 +0000 2023;1736735848153088309;"BERANI GAK NIH..? Warga Bandung Minta Pemerintah Lepas Nyamuk Wolbachia di Rumah Menkes https://t.co/4vAYWPD6hm via @BERGELORA.COM";0;1;8;9;in;1284518394880864256;1736735848153088309;bergeloralah;https://twitter.com/bergeloralah/status/1736735848153088309
Mon Dec 18 13:10:17 +0000 2023;1736735637775188129;"@DokterTifa Warga Ujungberung Bandung Unjuk Rasa, Minta Nyamuk Wolbachia Dilepaskan di Rumah Menkes https://t.co/FDSvTdnJfR";0;0;0;0;in;1497295665210494977;1735627458689523856;beniazzura;https://twitter.com/beniazzura/status/1736735637775188129
Mon Dec 18 13:09:38 +0000 2023;1736735471601099100;"@BabehAldoAje135 @tvOneNews Warga Ujungberung Bandung Unjuk Rasa, Minta Nyamuk Wolbachia Dilepaskan di Rumah Menkes https://t.co/FDSvTdnJfR";0;0;3;8;in;1497295665210494977;1736713664315662734;beniazzura;https://twitter.com/beniazzura/status/1736735471601099100
Mon Dec 18 09:55:35 +0000 2023;1736686637235720599;"Penyebaran Nyamuk Wolbachia di Kota Bandung Ditolak Warga https://t.co/QENHTMwnqz";0;0;1;0;in;1318853792893300737;1736686637235720599;IDNTimesJabar;https://twitter.com/IDNTimesJabar/status/1736686637235720599
Mon Dec 18 10:12:18 +0000 2023;1736690846911885643;"Di Ujungberung Bandung, Ini Lokasi Penyebaran Nyamuk Wolbachia, Orang Tua Asuh Ada yang Sempat Ragu https://t.co/RMcDwK7kyO https://t.co/A3kssTr3kn";0;0;0;0;in;873212887447126017;1736690846911885643;maunglucu;https://twitter.com/maunglucu/status/1736690846911885643
Mon Dec 18 11:42:58 +0000 2023;1736713664315662734;"Terima kasih @tvOneNews  Tetap semangat Rakyat MENOLAK PENYEBARAN NYAMUK WOLBACHIA !!  https://t.co/Avj7onfdNr https://t.co/By5TZf2v71";0;1;39;75;in;1633843478638784522;1736713664315662734;BabehAldoAje135;https://twitter.com/BabehAldoAje135/status/1736713664315662734
Mon Dec 18 09:52:21 +0000 2023;1736685824316694851;"TOLAK LAWAN PENYEBARAN NYAMUK WOLBACHIA Nyamuk bkn temen tp MUSUH KITA‼️ https://t.co/Af5r0o0jWD";0;6;96;146;in;1490323848889204740;1736685824316694851;elizabethlisa76;https://twitter.com/elizabethlisa76/status/1736685824316694851
Mon Dec 18 08:42:53 +0000 2023;1736668342529007729;"Tolak Pengembangbiakan Nyamuk Wolbachia, Puluhan Warga Unjuk Rasa di Depan Gedung DPRD Jabar https://t.co/k4HVC2WlO1";0;0;0;0;in;1717047334843064320;1736668342529007729;Indonesiatren_;https://twitter.com/Indonesiatren_/status/1736668342529007729
Mon Dec 18 07:30:43 +0000 2023;1736650181729468473;"@BabehAldoAje135 @BabehAldoAje135 , Beh..ada baiknya juga bikin gerakan selain TOLAK, juga ada gerakan BASMI. Mengingat ada beberapa daerah yang sudah disebari nyamuk wolbachia";0;0;0;0;in;1649991601178165248;1736639651094675893;HERSETIA99;https://twitter.com/HERSETIA99/status/1736650181729468473
Mon Dec 18 07:13:07 +0000 2023;1736645753966366952;"@BabehAldoAje135 Ade yang DM ane beh @BabehAldoAje135. Nyamuk Wolbachia kah?? Lokasi di cimahi https://t.co/KXO7kUmdX2";0;2;0;1;in;998373180837265409;1736639651094675893;dimensi_ruang04;https://twitter.com/dimensi_ruang04/status/1736645753966366952
Mon Dec 18 06:52:43 +0000 2023;1736640617617461358;"Bismillah  Alhamdulillah 🤲 Perjuangan MpR Babeh Aldo dan masyarakat Sunda di bandung hari ini mendapatkan hasil yg luar biasa, MasyaAllah 🤲  ◾DPRD Jabar dan masyarakat bersama sepakat untuk menolak penyebaran nyamuk genetika Wolbachia..!! 18.12.2023   Allahu Akbar ☝️ https://t.co/6HpTduEJgV";0;5;90;192;in;1651123026203901952;1736640617617461358;NinzExe07;https://twitter.com/NinzExe07/status/1736640617617461358
Mon Dec 18 06:48:52 +0000 2023;1736639651094675893;"ALHAMDULILLAH!! ALLAHU AKBAR !! MASYARAKAT BANDUNG JAWA BARAT SEPAKAT PENINJAUAN KEMBALI PENYEBARAN NYAMUK BER WOLBACHIA !!  SEMANGAT BERGERAK STOP PENYEBARAN NYAMUK BER WOLBACHIA SEINDONESIA !! https://t.co/BrDmkzLxIO";6;18;145;297;in;1633843478638784522;1736639651094675893;BabehAldoAje135;https://twitter.com/BabehAldoAje135/status/1736639651094675893
Mon Dec 18 04:13:45 +0000 2023;1736600613776199829;"Puluhan orang mendatangi DPRD Jabar meminta agar program penyebaran nyamuk Wolbachia dihentikan. 🎥Buh #BeritaElshinta https://t.co/4w5lKv6rmm";7;11;14;29;in;121640063;1736600613776199829;RadioElshinta;https://twitter.com/RadioElshinta/status/1736600613776199829
Mon Dec 18 01:56:06 +0000 2023;1736565972084126127;"Ini kan titik sebar nyamuk wolbachia udah ada, trs kalo rumah gue banyak nyamuknya trus gue semprot tuh gpp ga sih. Kan mreka harus kawin dulu biar ada nyamuk baik, tapi kan kita gatau itu nyamuk udah kawin apa belom. Trus kan kita gatau itu nyamuk yg masih jahat atau yang baik";0;2;0;0;in;1345986438760787968;1736565972084126127;leviwifiee;https://twitter.com/leviwifiee/status/1736565972084126127
Mon Dec 18 00:53:04 +0000 2023;1736550112091062305;"Rupa nyamuk Aedes berwolbachia dan Aedes tanpa wolbachia adalah sama. Berikut adalah perbezaan nyamuk Aedes tanpa Wolbachia dan Aedes berWolbachia. https://t.co/JHri7YZ7iS";0;0;0;0;in;1245984332822396928;1736550112091062305;japenkotasetar;https://twitter.com/japenkotasetar/status/1736550112091062305
Sun Dec 17 23:32:54 +0000 2023;1736529934284435943;"REMINDER UNDANGAN TERBUKA Untuk Aksi Damai  *AMAN (Aliansi Masyarakat Anti Nyamuk) WOLBACHIA*  Senin, 18 Desember 2023 (PAGI INI) Pukul : 10.00 sd. Selesai  di Gedung DPRD 1 Provinsi Jawa Barat Bersama: @BabehAldoAje135 Cc: @dokter_kampung  Video lengkap: https://t.co/d9ya17pKCa https://t.co/WUgW3IsMYv";0;1;5;9;in;1540425295609868288;1736529934284435943;MPR_SBY;https://twitter.com/MPR_SBY/status/1736529934284435943
Sun Dec 17 15:12:22 +0000 2023;1736403972808937842;"@ElSinNombre_07 Iya, setuju 👍🏻 Jangan sampe issue c19 naik lagi atau nyamuk wolbachia gagalkan pemilu. Karena ternyata siapa di balik masalah ini.";0;0;1;3;in;77654478;1736387967063822840;MariaAlcaff;https://twitter.com/MariaAlcaff/status/1736403972808937842
Sun Dec 17 09:46:38 +0000 2023;1736321998119489644;"Bismillah  Undangan terbuka untuk  Masyarakat Jawa Barat Dalam Aksi Damai AMAN (Aliansi Masyarakat Anti Nyamuk) WOLBACHIA* Senin, 18 Desember 2023  Pukul : 10.00 sd. Selesai  di Gedung DPRD 1  Provinsi Jawa Barat Ayo selamatkan masyarakat Jawa barat dan NKRI dari bahaya NYAMUK https://t.co/jKksYfxTwb";3;3;117;179;in;1633843478638784522;1736321998119489644;BabehAldoAje135;https://twitter.com/BabehAldoAje135/status/1736321998119489644
Sun Dec 17 01:08:06 +0000 2023;1736191505872875695;"Meski nyamuk Wolbachia efektif untuk menekan kasus DBD, namun Dinas Kesehatan (Dinkes) Kota Surabaya belum menerapkannya di Kota Pahlawan. #publisherstory #beritaanaksurabaya https://t.co/arnr444FlP";0;0;0;0;in;759692754985242625;1736191505872875695;kumparan;https://twitter.com/kumparan/status/1736191505872875695
Sat Dec 16 21:00:08 +0000 2023;1736129103760388144;"UNDANGAN TERBUKA Untuk masyarakat Jawa Barat (Jabar) Dalam Aksi Damai  *AMAN (Aliansi Masyarakat Anti Nyamuk) WOLBACHIA*  Senin, 18 Desember 2023 (BESOK) Pukul : 10.00 sd. Selesai  di Gedung DPRD 1 Provinsi Jawa Barat Bersama @BabehAldoAje135 Cc: @mochiqbalp_  #SaveIndonesia https://t.co/CsUcc5nZ9Z";0;0;9;17;in;1540425295609868288;1736129103760388144;MPR_SBY;https://twitter.com/MPR_SBY/status/1736129103760388144
Sat Dec 16 17:01:53 +0000 2023;1736069145215771029;"JANGAN TERLAMBAT!  Komjen Dharma Pongrekun Himbau Pihak Berwenang Sita dan Musnahkan Nyamuk Wolbachia di Bandung  https://t.co/c3vJxoPBTp   @KemenkesRI @DivHumas_Polri @PemprovJabar @ridwankamil @Polda_Jabar";0;0;0;1;in;98588469;1736069145215771029;RichardWPS;https://twitter.com/RichardWPS/status/1736069145215771029
Sat Dec 16 04:41:01 +0000 2023;1735882701612134718;"Bismillah  Undangan terbuka utk Masyarakat Jawa Barat!!  ⚡Aksi Damai AMAN (Aliansi Masyarakat Anti Nyamuk) WOLBACHIA  Pada  : Senin, 18 Desember 2023  Pukul : 10.00 s/d Selesai  di Gedung DPRD 1, Jawa Barat  Ayo kita bersama² 👉 #Tolak kiriman NYAMUK WOLBACHIA dari Australia !! https://t.co/O3RiiQV4wH";1;1;49;60;in;1651123026203901952;1735882701612134718;NinzExe07;https://twitter.com/NinzExe07/status/1735882701612134718
Sat Dec 16 02:54:14 +0000 2023;1735855827553247488;"JANGAN TERLAMBAT..! Komjen Dharma Pongrekun Himbau Pihak Berwenang Sita dan Musnahkan Nyamuk Wolbachia di Bandung https://t.co/37X75Hk3r1 via @BERGELORA.COM https://t.co/kETFANWIgE";0;0;0;1;in;1284518394880864256;1735855827553247488;bergeloralah;https://twitter.com/bergeloralah/status/1735855827553247488
